trade_date,open,high,low,close,volume,turnover_rate
2024-05-27,16.3,16.61,15.99,16.61,14004.0,
2024-05-28,16.46,16.68,16.25,16.33,10342.0,
2024-05-29,16.48,16.8,16.05,16.8,18095.0,
2024-05-30,16.88,20.18,16.67,18.39,81883.0,
2024-05-31,17.96,19.28,17.3,18.99,87726.0,
2024-06-03,18.25,18.31,17.31,17.49,54796.0,
2024-06-04,17.13,17.15,15.7,15.88,52822.0,
2024-06-05,15.88,15.96,15.23,15.45,27024.0,
2024-06-06,15.45,15.84,14.24,14.48,34903.0,
2024-06-07,14.68,15.46,14.67,15.11,26328.0,
2024-06-11,15.09,15.14,14.59,15.02,16404.0,
2024-06-12,15.13,15.53,14.89,15.42,17216.0,
2024-06-13,15.42,15.6,15.1,15.16,15462.0,
2024-06-14,15.16,15.24,14.7,14.97,13066.0,
2024-06-17,14.96,14.98,14.62,14.74,12124.0,
2024-06-18,14.77,15.13,14.63,15.1,14319.0,
2024-06-19,15.14,15.46,14.98,15.37,16567.0,
2024-06-20,15.34,15.42,14.73,14.74,16775.0,
2024-06-21,14.64,14.94,14.47,14.6,10830.0,
2024-06-24,14.47,14.52,13.67,13.93,17935.0,
2024-06-25,14.08,14.42,13.87,14.04,13873.0,
2024-06-26,14.08,16.48,13.89,15.61,51040.0,
2024-06-27,15.52,15.63,14.89,14.95,38211.0,
2024-06-28,14.78,15.09,14.7,14.79,21623.0,
2024-07-01,14.95,15.51,14.75,15.35,24847.0,
2024-07-02,15.28,16.75,15.08,16.04,44992.0,
2024-07-03,15.97,16.73,15.88,16.18,44357.0,
2024-07-04,18.24,19.18,16.61,16.9,85393.0,
2024-07-05,16.9,17.17,15.86,16.62,63632.0,
2024-07-08,18.7,19.97,17.33,19.97,140418.0,
2024-07-09,18.54,19.17,18.06,18.38,137150.0,
2024-07-10,17.68,17.86,16.93,17.21,101018.0,
2024-07-11,17.29,19.76,17.03,18.33,123541.0,
2024-07-12,18.07,18.6,17.45,17.53,79529.0,
2024-07-15,17.44,19.03,16.94,18.18,91181.0,
2024-07-16,17.64,18.08,17.25,17.64,59540.0,
2024-07-17,18.06,18.48,16.93,16.93,64909.0,
2024-07-18,17.03,19.48,17.03,18.65,127451.0,
2024-07-19,18.5,20.09,18.18,19.46,111915.0,
2024-07-22,18.91,20.04,18.59,19.17,78760.0,
2024-07-23,19.06,19.94,18.0,18.17,67933.0,
2024-07-24,17.88,18.57,17.5,18.13,62424.0,
2024-07-25,18.43,19.31,18.02,18.38,67999.0,
2024-07-26,17.85,18.17,17.3,17.95,62654.0,
2024-07-29,17.59,18.16,17.44,17.63,40392.0,
2024-07-30,17.48,17.96,17.01,17.8,39306.0,
2024-07-31,17.85,18.46,17.53,18.34,52302.0,
2024-08-01,18.28,18.68,17.99,18.12,44038.0,
2024-08-02,17.96,18.95,17.68,18.21,57646.0,
2024-08-05,17.78,18.38,16.97,17.03,50039.0,
2024-08-06,17.42,18.11,16.98,17.63,40560.0,
2024-08-07,17.48,19.68,17.48,18.87,77805.0,
2024-08-08,18.85,19.38,18.24,18.3,60823.0,
2024-08-09,18.67,18.98,17.68,17.79,51643.0,
2024-08-12,17.6,17.63,16.53,16.8,50252.0,
2024-08-13,16.79,17.32,16.55,17.32,28788.0,
2024-08-14,17.31,17.65,17.05,17.15,22782.0,
2024-08-15,17.03,17.98,16.89,17.5,36439.0,
2024-08-16,17.81,18.12,16.83,16.86,32500.0,
2024-08-19,16.71,17.27,16.48,16.74,28982.0,
2024-08-20,16.61,17.18,16.25,16.88,37123.0,
2024-08-21,16.69,17.19,16.57,16.63,25810.0,
2024-08-22,16.64,16.68,15.96,16.03,25199.0,
2024-08-23,15.98,16.39,15.57,16.05,24565.0,
2024-08-26,16.19,16.6,15.8,16.4,19338.0,
2024-08-27,16.28,16.45,15.89,16.1,17563.0,
2024-08-28,15.8,17.18,15.8,16.7,45262.0,
2024-08-29,16.29,16.6,16.09,16.14,32295.0,
2024-08-30,16.19,16.54,15.99,16.29,24654.0,
2024-09-02,16.06,16.73,15.97,15.97,22363.0,
2024-09-03,15.86,16.03,15.47,15.69,25361.0,
2024-09-04,15.59,15.74,15.35,15.52,17413.0,
2024-09-05,15.73,15.73,15.38,15.54,12486.0,
2024-09-06,15.49,15.57,15.11,15.17,13542.0,
2024-09-09,15.15,15.37,14.92,15.25,10662.0,
2024-09-10,15.39,15.39,15.05,15.28,8907.0,
2024-09-11,15.23,15.43,15.1,15.17,8174.0,
2024-09-12,15.23,15.36,14.8,14.85,10724.0,
2024-09-13,14.91,15.05,14.58,14.58,11379.0,
2024-09-18,14.58,14.63,14.02,14.4,11266.0,
2024-09-19,14.23,14.86,14.13,14.66,11892.0,
2024-09-20,14.65,14.66,14.37,14.43,9109.0,
2024-09-23,14.25,14.75,14.19,14.46,12844.0,
2024-09-24,14.47,14.82,14.28,14.79,19918.0,
2024-09-25,15.03,15.24,14.8,14.82,20838.0,
2024-09-26,14.86,15.23,14.68,15.18,20118.0,
2024-09-27,15.38,16.27,15.25,16.03,35147.0,
2024-09-30,16.68,18.45,16.16,18.22,63228.0,
2024-10-08,21.13,21.35,18.5,20.21,76994.0,
2024-10-09,19.38,19.43,17.38,17.38,51297.0,
2024-10-10,17.73,18.75,17.53,18.18,39528.0,
2024-10-11,17.99,18.18,17.09,17.32,28018.0,
2024-10-14,17.34,18.11,17.31,18.0,23025.0,
2024-10-15,18.0,18.1,17.54,17.54,20701.0,
2024-10-16,17.36,17.81,17.28,17.48,15101.0,
2024-10-17,17.67,17.8,17.22,17.22,16092.0,
2024-10-18,17.48,18.17,17.1,17.86,24843.0,
2024-10-21,17.87,18.87,17.87,18.49,32275.0,
2024-10-22,18.48,19.63,18.29,19.12,45025.0,
2024-10-23,18.94,20.09,18.86,19.04,39450.0,
2024-10-24,18.96,19.54,18.68,18.76,30086.0,
2024-10-25,19.01,19.26,18.79,19.07,24942.0,
2024-10-28,18.84,19.22,18.74,19.07,27782.0,
2024-10-29,19.07,19.19,17.94,18.05,34535.0,
2024-10-30,18.05,19.55,17.98,19.29,77059.0,
2024-10-31,19.28,20.04,19.07,19.48,72117.0,
2024-11-01,19.54,20.81,18.87,20.53,113572.0,
2024-11-04,21.23,21.36,19.29,19.64,84674.0,
2024-11-05,19.24,20.87,19.05,20.4,96809.0,
2024-11-06,20.15,20.15,19.46,19.58,74572.0,
2024-11-07,19.09,23.52,19.08,21.22,97630.0,
2024-11-08,21.37,21.58,20.23,20.33,72429.0,
2024-11-11,20.09,20.83,19.84,20.83,62440.0,
2024-11-12,20.73,21.01,19.8,20.14,47249.0,
2024-11-13,19.95,21.25,19.75,20.86,65411.0,
2024-11-14,20.68,24.37,20.68,21.14,88318.0,
2024-11-15,21.26,22.1,20.17,21.63,91391.0,
2024-11-18,22.03,22.22,19.16,19.32,71136.0,
2024-11-19,19.35,20.37,18.95,20.19,48697.0,
2024-11-20,20.28,22.08,20.28,21.58,80494.0,
2024-11-21,21.3,22.37,21.13,21.77,84298.0,
2024-11-22,21.93,22.48,20.54,20.7,80896.0,
2024-11-25,20.71,22.1,20.46,21.97,67120.0,
2024-11-26,22.88,24.88,22.19,22.19,118542.0,
2024-11-27,21.97,22.05,20.28,21.31,85299.0,
2024-11-28,21.11,21.48,20.67,20.79,57114.0,
