trade_date,open,high,low,close,volume,turnover_rate
2024-05-27,19.16,20.44,18.79,20.3,27542.0,
2024-05-28,19.91,19.96,18.86,19.03,20264.0,
2024-05-29,18.76,19.03,18.33,18.97,11019.0,
2024-05-30,18.97,18.97,18.27,18.29,9434.0,
2024-05-31,18.53,19.36,18.38,19.1,12194.0,
2024-06-03,19.0,19.34,18.28,18.56,9417.0,
2024-06-04,18.52,18.61,17.88,18.18,6636.0,
2024-06-05,18.35,18.35,17.6,17.69,6730.0,
2024-06-06,17.79,17.89,17.26,17.28,5870.0,
2024-06-07,17.5,17.93,17.33,17.91,4103.0,
2024-06-11,17.88,18.11,17.49,18.09,3012.0,
2024-06-12,18.2,18.85,18.02,18.7,6754.0,
2024-06-13,18.7,18.84,18.4,18.8,6374.0,
2024-06-14,18.75,18.83,18.45,18.63,3419.0,
2024-06-17,18.76,18.81,18.29,18.29,4436.0,
2024-06-18,18.21,19.02,18.21,18.98,8667.0,
2024-06-19,19.43,19.43,18.76,18.98,12118.0,
2024-06-20,18.83,19.41,18.62,18.62,9060.0,
2024-06-21,18.48,18.53,18.03,18.13,6961.0,
2024-06-24,18.21,18.21,17.28,17.28,7644.0,
2024-06-25,17.22,18.38,17.22,17.79,7374.0,
2024-06-26,17.71,18.94,17.71,18.94,11252.0,
2024-06-27,18.84,19.14,18.64,18.68,7931.0,
2024-06-28,18.75,19.16,18.51,19.05,8135.0,
2024-07-01,19.05,19.28,18.84,19.19,6683.0,
2024-07-02,19.21,19.25,18.91,19.01,4238.0,
2024-07-03,18.86,21.31,18.7,19.59,28450.0,
2024-07-04,19.4,19.53,18.43,18.45,20525.0,
2024-07-05,18.32,18.51,17.88,18.34,10579.0,
2024-07-08,18.21,18.34,17.86,17.95,7840.0,
2024-07-09,17.95,18.84,17.85,18.82,9775.0,
2024-07-10,18.82,18.94,18.2,18.36,7303.0,
2024-07-11,18.51,19.39,18.51,19.36,11295.0,
2024-07-12,19.26,19.3,19.01,19.29,7675.0,
2024-07-15,19.3,19.36,18.88,19.11,4998.0,
2024-07-16,19.11,20.76,18.92,19.87,21333.0,
2024-07-17,19.58,19.73,19.14,19.32,12545.0,
2024-07-18,19.18,19.18,18.36,18.98,9870.0,
2024-07-19,18.86,19.34,18.52,19.32,7706.0,
2024-07-22,19.16,20.09,19.13,20.09,15048.0,
2024-07-23,19.9,19.97,19.56,19.58,10995.0,
2024-07-24,19.48,20.73,19.38,20.37,25470.0,
2024-07-25,20.27,21.99,19.96,21.38,38232.0,
2024-07-26,20.99,22.06,20.59,20.77,29933.0,
2024-07-29,20.55,21.29,20.07,21.2,22230.0,
2024-07-30,20.9,21.02,20.21,20.4,17343.0,
2024-07-31,20.41,20.95,20.25,20.69,16406.0,
2024-08-01,20.68,21.29,20.45,20.66,15646.0,
2024-08-02,20.45,20.5,19.81,19.86,16231.0,
2024-08-05,19.6,19.87,18.96,19.0,12202.0,
2024-08-06,19.22,19.51,19.11,19.38,6739.0,
2024-08-07,19.38,19.56,19.22,19.28,5586.0,
2024-08-08,19.27,19.27,18.73,18.88,5579.0,
2024-08-09,18.98,19.52,18.91,19.06,3514.0,
2024-08-12,18.9,19.2,18.75,18.88,4015.0,
2024-08-13,18.77,19.06,18.72,18.92,3125.0,
2024-08-14,18.92,19.17,18.87,18.94,3759.0,
2024-08-15,19.01,19.01,18.52,18.63,6463.0,
2024-08-16,18.87,18.87,18.55,18.6,3746.0,
2024-08-19,18.43,18.7,18.38,18.47,3367.0,
2024-08-20,18.59,18.59,18.05,18.09,4499.0,
