trade_date,open,high,low,close,volume,turnover_rate
2024-05-27,3.13,3.21,3.07,3.14,601333.0,
2024-05-28,3.18,3.26,3.16,3.18,647452.0,
2024-05-29,3.15,3.32,3.13,3.28,924807.0,
2024-05-30,3.23,3.25,3.05,3.06,955148.0,
2024-05-31,3.04,3.1,3.0,3.04,480649.0,
2024-06-03,3.01,3.02,2.87,2.91,713312.0,
2024-06-04,2.9,2.95,2.84,2.88,528387.0,
2024-06-05,2.82,2.82,2.77,2.79,608017.0,
2024-06-06,2.82,2.85,2.7,2.72,634317.0,
2024-06-07,2.76,2.82,2.73,2.8,534522.0,
2024-06-11,2.72,2.75,2.67,2.71,459557.0,
2024-06-12,2.69,2.76,2.68,2.75,347423.0,
2024-06-13,2.76,2.76,2.67,2.69,338754.0,
2024-06-14,2.7,2.71,2.65,2.7,286637.0,
2024-06-17,2.68,2.72,2.65,2.65,307394.0,
2024-06-18,2.66,2.74,2.65,2.73,375982.0,
2024-06-19,2.72,2.78,2.72,2.73,359441.0,
2024-06-20,2.75,2.8,2.67,2.67,423006.0,
2024-06-21,2.7,2.74,2.66,2.67,273077.0,
2024-06-24,2.62,2.65,2.54,2.55,440352.0,
2024-06-25,2.56,2.63,2.54,2.59,312944.0,
2024-06-26,2.56,2.67,2.52,2.66,329538.0,
2024-06-27,2.65,2.65,2.54,2.55,360459.0,
2024-06-28,2.56,2.65,2.55,2.6,352981.0,
2024-07-01,2.63,2.67,2.6,2.63,268433.0,
2024-07-02,2.63,2.66,2.6,2.63,221623.0,
2024-07-03,2.63,2.66,2.61,2.62,187425.0,
2024-07-04,2.68,2.71,2.54,2.55,383517.0,
2024-07-05,2.55,2.64,2.51,2.62,385759.0,
2024-07-08,2.62,2.64,2.52,2.53,449819.0,
2024-07-09,2.52,2.56,2.46,2.55,373236.0,
2024-07-10,2.42,2.46,2.32,2.39,666274.0,
2024-07-11,2.42,2.52,2.41,2.5,607335.0,
2024-07-12,2.55,2.58,2.46,2.49,430216.0,
2024-07-15,2.49,2.49,2.42,2.44,298352.0,
2024-07-16,2.44,2.51,2.41,2.47,330355.0,
2024-07-17,2.54,2.6,2.39,2.39,534102.0,
2024-07-18,2.35,2.4,2.32,2.38,336051.0,
2024-07-19,2.34,2.37,2.3,2.33,285590.0,
2024-07-22,2.32,2.33,2.27,2.32,259101.0,
2024-07-23,2.31,2.35,2.25,2.25,284658.0,
2024-07-24,2.25,2.27,2.2,2.21,253589.0,
2024-07-25,2.2,2.23,2.16,2.21,265001.0,
2024-07-26,2.19,2.27,2.19,2.24,256571.0,
2024-07-29,2.24,2.28,2.2,2.26,243044.0,
2024-07-30,2.25,2.31,2.22,2.3,255416.0,
2024-07-31,2.28,2.39,2.28,2.39,329731.0,
2024-08-01,2.4,2.47,2.36,2.39,354208.0,
2024-08-02,2.36,2.41,2.33,2.37,239641.0,
2024-08-05,2.35,2.41,2.31,2.31,315679.0,
2024-08-06,2.32,2.35,2.3,2.33,206766.0,
2024-08-07,2.31,2.33,2.28,2.3,223448.0,
2024-08-08,2.28,2.31,2.25,2.3,179066.0,
2024-08-09,2.3,2.35,2.27,2.27,212806.0,
2024-08-12,2.26,2.28,2.22,2.24,194463.0,
2024-08-13,2.25,2.27,2.21,2.26,172454.0,
2024-08-14,2.24,2.26,2.21,2.22,155504.0,
2024-08-15,2.21,2.28,2.2,2.25,284074.0,
2024-08-16,2.27,2.3,2.18,2.18,297756.0,
2024-08-19,2.2,2.27,2.19,2.24,302324.0,
2024-08-20,2.23,2.25,2.16,2.17,275075.0,
2024-08-21,2.18,2.2,2.14,2.18,147080.0,
2024-08-22,2.18,2.2,2.12,2.14,184016.0,
2024-08-23,2.13,2.15,2.1,2.12,190457.0,
2024-08-26,2.11,2.18,2.1,2.17,236056.0,
2024-08-27,2.15,2.17,2.1,2.1,203991.0,
2024-08-28,2.1,2.14,2.09,2.11,171162.0,
2024-08-29,2.11,2.17,2.06,2.15,244146.0,
2024-08-30,2.16,2.2,2.12,2.17,286798.0,
2024-09-02,2.16,2.17,2.1,2.11,251058.0,
2024-09-03,2.1,2.13,2.08,2.1,221643.0,
